dth,lam,offset,ok,J,regime
3.8422747625214253,4.285714285714286,-1,True,0.34927234112921896,arc
3.8422747625214253,4.285714285714286,1,True,6.35884912040726,arc
3.8422747625214253,5.714285714285714,0,True,0.1791249564854231,arc
3.8422747625214253,5.714285714285714,-1,True,0.5125565801645946,arc
3.8422747625214253,5.714285714285714,1,True,6.1532249749020735,arc
3.8422747625214253,7.142857142857143,0,True,0.22627300000634937,1
3.8422747625214253,7.142857142857143,-1,True,0.7088879459355686,arc
3.8422747625214253,7.142857142857143,1,True,6.022722486744126,arc
3.8422747625214253,8.571428571428571,0,True,0.28799885810589154,1
3.8422747625214253,8.571428571428571,-1,True,0.9376138451101425,arc
3.8422747625214253,8.571428571428571,1,True,5.964773310025523,arc
3.8422747625214253,10.0,0,True,0.36156215068749076,1
3.8422747625214253,10.0,-1,True,1.1981624065405465,arc
3.8422747625214253,10.0,1,True,5.976662678494644,arc
3.8422747625214253,11.428571428571429,0,True,0.4465206574815319,1
3.8422747625214253,11.428571428571429,-1,True,1.490374945054369,arc
3.8422747625214253,11.428571428571429,1,True,6.055532077118373,arc
3.8422747625214253,12.857142857142858,0,True,0.5425532307866155,1
3.8422747625214253,12.857142857142858,-1,True,1.8142082458896707,arc
3.8422747625214253,12.857142857142858,1,True,6.1989938604447685,arc
3.8422747625214253,14.285714285714286,0,True,0.6496843375560231,0
3.8422747625214253,14.285714285714286,-1,True,2.1694995208159282,arc
3.8422747625214253,14.285714285714286,1,True,6.40533256213283,arc
3.8422747625214253,15.714285714285715,0,True,0.7670800065106601,0
3.8422747625214253,15.714285714285715,-1,True,2.556166892038533,arc
3.8422747625214253,15.714285714285715,1,True,6.67289651385605,arc
3.8422747625214253,17.142857142857142,0,True,0.894562257117319,0
3.8422747625214253,17.142857142857142,-1,True,2.974622266671615,arc
3.8422747625214253,17.142857142857142,1,True,6.999860038369185,1arcs+1pts
3.8422747625214253,18.571428571428573,0,True,1.0321310893760003,0
3.8422747625214253,18.571428571428573,-1,True,3.4244006499647943,ambiguous:ambiguous
3.8422747625214253,18.571428571428573,1,True,7.38762456536077,1arcs+1pts
3.8422747625214253,20.0,0,True,1.1797865032867028,0
3.8422747625214253,20.0,-1,True,3.90558334558954,arc
3.8422747625214253,20.0,1,True,7.832958997148058,1arcs+1pts
4.3554568714530575,0.0,0,True,0.3874433147245313,arc
4.3554568714530575,0.0,-1,True,0.03286690334267739,1
4.3554568714530575,0.0,1,True,8.930092511795678,arc
4.3554568714530575,1.4285714285714286,0,True,0.29894463577352426,arc
4.3554568714530575,1.4285714285714286,-1,True,0.07988793072808145,arc
4.3554568714530575,1.4285714285714286,1,True,8.44372075289491,arc
4.3554568714530575,2.857142857142857,0,True,0.2511895126949093,arc
4.3554568714530575,2.857142857142857,-1,True,0.15813150751214183,arc
4.3554568714530575,2.857142857142857,1,True,8.04053413959457,arc
4.3554568714530575,4.285714285714286,0,True,0.23996999101502897,arc
4.3554568714530575,4.285714285714286,-1,True,0.2682595251446296,arc
4.3554568714530575,4.285714285714286,1,True,7.720001487508744,arc
4.3554568714530575,5.714285714285714,0,True,0.2602855936259506,arc
4.3554568714530575,5.714285714285714,-1,True,0.4098588740555398,arc
4.3554568714530575,5.714285714285714,1,True,7.480495212858814,arc
4.3554568714530575,7.142857142857143,0,True,0.3083840139591203,ambiguous:point+ambiguous
4.3554568714530575,7.142857142857143,-1,True,0.5823646794447832,arc
